Employee ID,Departments,Promoted,Review,Projects,Salary,Tenure,Satisfaction,averageWorkingHours_month,left
30025966,Sales,0,0.67,4,Medium,3,0.51,133,0
30025967,Sales,0,0.55,5,Medium,3,0.83,250,0
30025968,Sales,0,0.45,3,HIgh,3,0.61,114,0
30025969,Sales,0,0.57,3,HIgh,2,0.65,168,0
30025970,Sales,0,0.83,4,HIgh,2,0.95,252,0
30025971,Sales,0,0.64,5,HIgh,4,0.63,189,0
30025972,Sales,0,0.6,3,HIgh,2,0.72,265,0
30025973,Sales,0,0.57,3,HIgh,3,0.8,176,0
30025974,Sales,0,0.57,4,HIgh,4,0.7,150,0
30025975,Accounting,0,0.79,5,HIgh,6,0.45,97,0
30025976,Accounting,0,0.85,4,Low,2,0.64,265,0
30025977,Accounting,0,0.48,4,Low,4,0.94,260,0
30025978,Human Resource,0,0.76,4,Low,2,0.57,164,0
30025979,Human Resource,0,0.56,4,Low,2,0.35,142,0
30025980,Human Resource,0,0.81,2,Low,4,0.75,247,0
30025981,Human Resource,0,0.92,5,Low,3,0.7,182,0
30025982,Technical,0,0.47,2,Low,3,0.7,238,0
30025983,Technical,0,0.62,3,Low,3,0.61,191,0
30025984,Technical,0,0.87,4,Medium,3,0.78,178,0
30025985,Technical,0,0.77,4,Medium,2,0.97,208,0
30025986,Technical,0,0.76,3,Medium,2,0.51,256,0
30025987,Technical,0,0.71,5,Medium,3,0.56,243,0
30025988,Technical,0,0.55,3,Medium,3,0.87,233,0
30025989,Technical,0,0.78,5,Medium,3,0.64,200,0
30025990,Technical,0,0.85,2,Medium,2,0.6,226,0
30025991,Technical,0,0.76,2,Medium,2,0.9,150,0
30025992,Technical,0,0.62,2,Medium,2,0.54,141,0
30025993,Support,0,0.8,5,Medium,3,0.23,139,0
30025994,Support,0,0.81,3,Medium,4,0.8,199,0
30025995,Support,0,0.78,4,Medium,6,0.23,154,0
30025996,Support,0,0.51,3,Medium,2,0.81,247,0
30025997,Support,0,0.6,5,Medium,5,0.35,239,0
30025998,Support,0,0.8,4,Medium,2,0.67,137,0
30025999,Support,0,0.6,4,Medium,5,0.46,119,0
30026000,Support,0,0.98,4,Medium,5,0.84,134,0
30026001,Support,0,0.79,3,Medium,4,0.92,243,0
30026002,Support,0,0.93,5,Medium,3,0.75,210,0
30026003,Support,0,0.57,4,Medium,2,0.7,265,0
30026004,Technical,0,0.75,4,Medium,3,0.7,204,0
30026005,Technical,0,0.81,6,Medium,5,0.9,273,0
30026006,Technical,0,1,3,Medium,2,0.8,177,0
30026007,Management,0,0.65,5,HIgh,6,0.5,285,0
30026008,IT,0,0.72,4,Low,2,0.84,222,0
30026009,IT,0,0.94,3,Medium,2,0.48,185,0
30026010,IT,0,0.87,5,Medium,6,0.98,151,0
30026011,IT,0,0.96,3,Medium,4,0.64,109,0
30026012,IT,0,0.53,4,Medium,4,0.58,192,0
30026013,Product Management,0,0.89,4,Medium,3,0.66,139,0
30026014,Product Management,0,0.98,4,Medium,2,0.76,191,0
30026015,Product Management,0,0.42,6,Medium,3,0.32,114,0
30026016,Product Management,0,0.87,3,Medium,2,0.49,212,0
30026017,IT,0,0.51,3,Medium,2,0.81,162,0
30026018,Research and Development,0,0.48,5,Medium,5,0.42,191,0
30026019,Research and Development,0,0.85,3,Low,3,0.17,234,0
30026020,Research and Development,0,0.59,4,Low,3,0.49,265,0
30026021,Research and Development,0,0.69,6,Low,2,0.34,283,0
30026022,Research and Development,0,0.81,3,Low,4,0.86,232,0
30026023,Marketing,0,0.71,4,Low,3,0.51,208,0
30026024,Sales,0,0.99,4,Low,3,0.49,258,0
30026025,Accounting,0,0.63,3,Low,2,0.49,175,0
30026026,Support,0,0.59,3,HIgh,3,0.51,238,0
30026027,Technical,0,0.52,3,Low,3,0.64,166,0
30026028,Management,0,0.85,4,HIgh,2,0.62,225,0
30026029,Marketing,0,0.52,4,HIgh,6,0.81,221,0
30026030,Marketing,0,0.57,2,Low,3,0.95,263,0
30026031,Marketing,0,0.66,4,Low,4,0.88,218,0
30026032,Sales,0,0.68,5,HIgh,4,0.87,236,0
30026033,Sales,0,0.68,5,Low,2,0.73,133,0
30026034,Sales,0,0.73,2,Medium,3,0.98,237,0
30026035,Sales,0,0.48,3,HIgh,6,0.77,204,0
30026036,Sales,0,0.99,3,Medium,3,0.76,166,0
30026037,Sales,0,0.93,4,Medium,2,0.21,189,0
30026038,Sales,0,0.63,4,Medium,3,0.72,251,0
30026039,Sales,0,0.56,2,Medium,2,0.41,121,0
30026040,Sales,0,0.56,3,HIgh,2,0.9,149,0
30026041,Sales,0,0.9,5,Medium,2,0.96,198,0
30026042,Sales,0,0.48,4,Medium,3,0.61,163,0
30026043,Sales,0,0.8,4,Medium,2,0.6,222,0
30026044,Sales,0,0.76,2,HIgh,4,0.5,107,0
30026045,Sales,0,0.61,4,Medium,2,0.79,162,0
30026046,Sales,0,0.69,6,HIgh,3,0.32,192,0
30026047,Sales,0,0.59,5,Low,3,0.85,236,0
30026048,Sales,0,0.62,5,Medium,2,0.9,225,0
30026049,Sales,0,0.54,4,Medium,2,0.74,167,0
30026050,Sales,0,0.76,6,Medium,4,0.21,219,0
30026051,Accounting,0,0.61,3,Medium,3,0.91,255,0
30026052,Accounting,0,0.66,5,Low,2,0.9,137,0
30026053,Accounting,0,0.99,4,Low,3,0.74,193,0
30026054,Human Resource,0,0.75,3,Low,2,0.76,239,0
30026055,Human Resource,0,0.61,5,Low,5,0.45,179,0
30026056,Human Resource,0,0.63,3,Low,2,0.73,205,0
30026057,Human Resource,0,0.73,3,Low,5,0.6,140,0
30026058,Technical,0,0.77,5,Low,2,0.8,256,0
30026059,Technical,0,0.7,4,Low,3,0.53,243,0
30026060,Technical,0,0.63,5,Low,3,0.97,163,0
30026061,Technical,0,0.99,3,Low,2,0.64,167,0
30026062,Technical,0,0.59,4,HIgh,5,0.92,190,0
30026063,Technical,0,0.57,5,Low,3,0.6,145,0
30026064,Technical,0,0.6,4,Low,4,1,265,0
30026065,Technical,0,0.63,4,Low,2,0.69,272,0
30026066,Technical,0,0.45,5,Low,5,0.53,140,0
30026067,Technical,0,0.58,4,HIgh,2,0.63,236,0
30026068,Technical,0,0.89,4,Low,3,0.57,255,0
30026069,Support,0,0.45,5,Low,6,0.79,131,0
30026070,Support,0,0.92,4,Low,6,0.68,209,0
30026071,Support,0,0.61,3,HIgh,2,0.56,250,0
30026072,Support,0,0.51,3,Low,2,0.48,201,0
30026073,Support,0,0.67,4,Medium,2,0.59,271,0
30026074,Support,0,0.76,6,HIgh,5,0.34,237,0
30026075,Support,0,0.87,3,Medium,4,0.98,239,0
30026076,Support,0,0.45,2,HIgh,3,0.36,135,0
30026077,Support,0,0.58,2,Medium,2,0.6,182,0
30026078,Support,0,0.54,6,Medium,4,0.24,193,0
30026079,Support,0,0.72,4,Medium,3,0.67,192,0
30026080,Technical,0,0.6,5,Medium,6,0.17,144,0
30026081,Technical,0,0.58,3,Medium,3,0.57,251,0
30026082,Technical,0,0.85,3,Medium,2,0.7,161,0
30026083,Management,0,0.62,3,Medium,3,0.73,171,0
30026084,IT,0,0.86,4,Medium,5,0.61,153,0
30026085,IT,0,0.96,4,HIgh,2,0.95,161,0
30026086,IT,0,0.55,3,Low,4,0.85,226,0
30026087,IT,0,0.9,3,Medium,3,0.72,193,0
30026088,IT,0,0.66,4,Medium,3,0.84,204,0
30026089,Product Management,0,0.47,2,Medium,2,0.57,158,0
30026090,Product Management,0,0.69,3,Medium,4,0.69,236,0
30026091,Product Management,0,0.68,4,Medium,3,0.57,191,0
30026092,Product Management,0,0.59,6,Medium,4,0.52,104,0
30026093,IT,0,0.55,3,Medium,2,0.56,245,0
30026094,Research and Development,0,0.74,3,Medium,3,0.75,186,0
30026095,Research and Development,0,0.75,5,Medium,4,0.98,168,0
30026096,Research and Development,0,0.55,4,HIgh,3,0.48,262,0
30026097,Research and Development,0,0.67,2,Low,3,0.35,116,0
30026098,Research and Development,0,0.93,4,Low,2,0.66,187,0
30026099,Marketing,0,0.9,5,Low,3,0.79,184,0
30026100,Marketing,0,0.53,4,HIgh,3,0.86,155,0
30026101,Sales,0,1,5,Low,2,0.88,190,0
30026102,Accounting,0,0.64,3,Low,3,0.83,242,0
30026103,Support,0,0.64,5,Low,2,0.8,204,0
30026104,Technical,0,0.69,4,HIgh,3,0.64,232,0
30026105,Management,0,0.59,4,Low,2,0.72,245,0
30026106,Marketing,0,0.61,3,Low,2,0.67,251,0
30026107,Marketing,0,0.7,4,Low,2,0.75,179,0
30026108,Marketing,0,0.95,4,Low,2,0.65,153,0
30026109,Sales,0,0.98,5,Low,6,0.98,210,0
30026110,Sales,0,0.8,2,Low,2,0.68,257,0
30026111,Sales,0,0.37,3,Low,4,0.52,137,0
30026112,Sales,0,0.93,4,Medium,2,0.68,179,0
30026113,Sales,0,0.74,4,Medium,3,0.92,213,0
30026114,Sales,0,0.79,3,Medium,6,0.86,106,0
30026115,Sales,0,0.99,4,Medium,2,0.5,272,0
30026116,Sales,0,0.37,4,Medium,2,0.35,153,0
30026117,Sales,0,0.97,5,Medium,3,0.76,172,0
30026118,Sales,0,0.95,4,Medium,2,0.66,224,0
30026119,Sales,0,0.71,3,Medium,3,0.58,230,0
30026120,Sales,0,0.97,4,Medium,4,0.55,222,0
30026121,Sales,0,0.53,3,Medium,3,0.9,270,0
30026122,Sales,0,0.71,4,Medium,3,0.75,205,0
30026123,Sales,0,0.63,4,Medium,3,0.9,134,0
30026124,Sales,0,0.54,5,HIgh,4,0.14,275,0
30026125,Sales,0,0.57,4,Low,3,0.86,183,0
30026126,Sales,0,0.84,4,Medium,4,0.56,143,0
30026127,Sales,0,0.63,5,Medium,2,0.54,259,0
30026128,Accounting,0,0.8,5,Medium,4,0.36,186,0
30026129,Accounting,0,0.59,3,Medium,3,0.82,155,0
30026130,Accounting,0,0.42,2,Low,3,0.49,266,0
30026131,Human Resource,0,0.97,3,Low,2,0.77,215,0
30026132,Human Resource,0,0.83,4,Low,3,0.64,179,0
30026133,Human Resource,0,0.53,3,Low,3,0.93,217,0
30026134,Human Resource,0,0.94,5,Low,3,0.96,235,0
30026135,Technical,0,0.97,3,Low,2,0.6,164,0
30026136,Technical,0,0.55,3,Low,5,0.58,178,0
30026137,Technical,0,0.49,5,Low,3,0.52,170,0
30026138,Technical,0,0.79,5,Low,3,0.74,241,0
30026139,Technical,0,0.99,4,Low,2,0.64,222,0
30026140,Technical,0,0.59,3,Low,3,0.93,233,0
30026141,Technical,0,0.49,5,Low,3,0.76,243,0
30026142,Technical,0,0.54,4,Low,2,0.5,175,0
30026143,Technical,0,0.55,4,Low,3,0.79,266,0
30026144,Technical,0,0.95,5,Low,2,0.97,201,0
30026145,Technical,0,0.49,5,Low,4,0.6,259,0
30026146,Support,0,0.73,5,Low,5,0.84,105,0
30026147,Support,0,0.99,5,Low,3,0.75,189,0
30026148,Support,0,0.91,4,Low,2,0.24,232,0
30026149,Support,0,0.91,5,Low,6,0.24,258,0
30026150,Support,0,0.58,5,Low,3,0.51,173,0
30026151,Support,0,0.88,4,Medium,3,0.5,147,0
30026152,Support,0,0.36,3,Medium,6,0.66,256,0
30026153,Support,0,0.77,3,Medium,4,0.97,206,0
30026154,Support,0,0.5,4,Medium,3,0.61,175,0
30026155,Support,0,0.49,4,Medium,2,0.77,274,0
30026156,Support,0,0.64,3,Medium,3,0.74,229,0
30026157,Technical,0,0.98,4,Medium,3,0.92,161,0
30026158,Technical,0,0.99,2,Medium,2,0.78,188,0
30026159,Technical,0,0.57,3,Medium,3,0.56,205,0
30026160,Management,0,0.63,3,Medium,3,0.82,246,0
30026161,IT,0,0.98,5,Medium,5,0.26,161,0
30026162,IT,0,0.85,5,Medium,3,0.69,246,0
30026163,IT,0,0.83,4,HIgh,3,0.78,158,0
30026164,IT,0,0.86,3,Low,3,0.67,175,0
30026165,IT,0,0.91,5,Medium,3,0.77,268,0
30026166,Product Management,0,0.63,4,Medium,2,0.8,211,0
30026167,Product Management,0,0.51,3,Medium,2,0.51,274,0
30026168,Product Management,0,0.52,4,Medium,3,0.77,241,0
30026169,Product Management,0,0.71,3,Low,2,0.65,170,0
30026170,IT,0,0.53,3,Low,5,0.58,287,0
30026171,Research and Development,0,0.39,2,Low,6,0.67,235,0
30026172,Research and Development,0,0.39,3,Low,3,0.33,98,0
30026173,Research and Development,0,0.66,6,Low,5,0.78,105,0
30026174,Research and Development,0,0.83,3,Low,3,0.58,226,0
30026175,Research and Development,0,0.59,4,Low,4,0.63,171,0
30026176,Research and Development,0,0.51,4,Low,4,0.63,153,0
30026177,Marketing,0,0.55,3,Low,4,0.59,183,0
30026178,Sales,0,0.9,5,Low,3,0.6,139,0
30026179,Accounting,0,0.9,5,Low,3,0.93,210,0
30026180,Support,0,0.77,2,Low,4,0.78,177,0
30026181,Technical,0,0.6,3,Low,2,0.65,148,0
30026182,Management,0,0.61,4,Low,2,1,198,0
30026183,Marketing,0,1,3,Low,4,0.96,137,0
30026184,Marketing,0,0.97,5,Low,3,0.54,233,0
30026185,Marketing,0,0.69,2,Low,4,0.98,204,0
30026186,Sales,0,0.59,2,Low,2,0.34,164,0
30026187,Sales,0,0.53,5,Low,2,0.71,162,0
30026188,Sales,0,0.64,3,Low,2,0.64,180,0
30026189,Sales,0,0.93,2,Low,2,0.71,199,0
30026190,Sales,0,0.63,4,Medium,2,0.58,190,0
30026191,Sales,0,0.96,4,Medium,3,0.87,151,0
30026192,Sales,0,0.85,4,Medium,3,0.58,162,0
30026193,Sales,0,0.67,3,Medium,2,0.87,139,0
30026194,Sales,0,0.86,3,Medium,3,0.72,231,0
30026195,Sales,0,0.83,5,Medium,2,0.67,269,0
30026196,Sales,0,0.97,4,Medium,3,0.53,249,0
30026197,Sales,0,0.61,3,Medium,2,0.78,148,0
30026198,Sales,0,0.63,4,Medium,5,0.19,233,0
30026199,Sales,0,0.88,4,Medium,4,1,240,0
30026200,Sales,0,0.75,5,Medium,2,0.75,229,0
30026201,Sales,0,0.66,3,Medium,2,0.29,256,0
30026202,Sales,0,0.7,2,HIgh,2,0.37,188,0
30026203,Sales,0,0.5,3,Low,2,0.78,167,0
30026204,Sales,0,0.64,5,Medium,4,0.24,190,0
30026205,Accounting,0,0.7,4,Medium,3,0.49,168,0
30026206,Accounting,0,0.64,6,Medium,5,0.18,154,0
30026207,Accounting,0,0.85,4,Medium,3,0.76,135,0
30026208,Human Resource,0,0.97,4,Low,3,0.5,217,0
30026209,Human Resource,0,0.94,3,Low,2,0.82,253,0
30026210,Human Resource,0,0.94,3,Low,3,0.97,180,0
30026211,Human Resource,0,0.9,4,Low,2,0.72,225,0
30026212,Technical,0,0.64,4,Low,3,0.98,134,0
30026213,Technical,0,0.73,3,Low,2,0.76,192,0
30026214,Technical,0,0.88,3,Low,3,0.72,224,0
30026215,Technical,0,0.91,3,Low,5,0.96,260,0
30026216,Technical,0,0.78,3,Low,3,0.62,178,0
30026217,Technical,0,0.98,4,Low,5,0.25,166,0
30026218,Technical,0,0.56,5,Low,3,0.82,180,0
30026219,Technical,0,0.9,3,Low,2,0.59,189,0
30026220,Technical,0,0.73,3,Low,3,0.94,154,0
30026221,Technical,0,0.88,3,Low,3,0.72,236,0
30026222,Technical,0,0.78,5,Low,3,0.53,198,0
30026223,Support,0,0.83,3,Low,3,0.67,148,0
30026224,Support,0,0.52,4,Low,2,0.99,205,0
30026225,Support,0,0.53,4,Low,3,0.64,133,0
30026226,Support,0,0.57,4,Low,3,0.61,160,0
30026227,Support,0,0.85,4,Low,2,0.89,201,0
30026228,Support,0,0.7,5,Low,4,0.61,157,0
30026229,Support,0,0.74,3,Medium,2,0.9,260,0
30026230,Support,0,0.51,5,Medium,3,0.96,152,0
30026231,Support,0,0.55,4,Medium,3,0.62,218,0
30026232,Support,0,0.57,3,Medium,2,0.89,252,0
30026233,Support,0,0.67,4,Medium,3,0.52,216,0
30026234,Technical,0,0.99,3,Medium,2,0.66,183,0
30026235,Technical,0,0.6,5,Medium,2,0.96,269,0
30026236,Technical,0,0.89,5,Medium,4,0.95,132,0
30026237,Management,0,0.98,4,Medium,4,0.75,170,0
30026238,IT,0,0.87,5,Medium,5,0.39,257,0
30026239,IT,0,0.69,3,Medium,2,0.93,138,0
30026240,IT,0,0.54,3,Medium,3,0.44,115,0
30026241,IT,0,0.67,3,HIgh,2,0.9,165,0
30026242,IT,0,0.81,3,Low,3,0.75,214,0
30026243,Product Management,0,0.75,2,Medium,2,0.45,246,0
30026244,Product Management,0,0.6,2,Medium,3,0.42,188,0
30026245,Product Management,0,0.82,3,Medium,2,0.99,255,0
30026246,Product Management,0,0.91,4,Medium,2,0.89,190,0
30026247,IT,0,0.9,4,Low,4,0.96,164,0
30026248,Research and Development,0,0.46,3,Low,3,0.5,165,0
30026249,Research and Development,0,0.59,3,Low,3,0.59,141,0
30026250,Research and Development,0,0.69,3,Low,2,0.57,154,0
30026251,Research and Development,0,0.87,3,Low,2,1,165,0
30026252,Research and Development,0,0.59,5,Low,2,0.6,266,0
30026253,Research and Development,0,0.85,6,Low,6,0.21,235,0
30026254,Marketing,0,0.83,4,Low,2,0.63,159,0
30026255,Sales,0,0.82,3,Low,3,0.8,218,0
30026256,Accounting,0,0.96,3,Low,4,0.51,149,0
30026257,Support,0,0.96,5,Low,3,0.89,239,0
30026258,Technical,0,0.58,4,Low,3,0.83,225,0
30026259,Management,0,0.74,6,Low,3,0.77,247,0
30026260,Marketing,0,0.99,4,Low,2,0.79,183,0
30026261,Marketing,0,0.85,5,Low,2,0.63,214,0
30026262,Marketing,0,0.48,5,Low,2,0.68,113,0
30026263,Sales,0,0.69,4,Low,2,0.74,244,0
30026264,Sales,0,0.67,6,Low,4,0.49,286,0
30026265,Sales,0,0.55,3,Medium,2,0.46,139,0
30026266,Sales,0,0.91,5,Medium,3,0.9,176,0
30026267,Sales,0,0.67,5,Medium,3,0.7,136,0
30026268,Sales,0,0.71,4,Medium,2,0.84,222,0
30026269,Sales,0,0.77,4,Medium,4,0.89,269,0
30026270,Sales,0,0.87,4,Medium,2,0.59,183,0
30026271,Sales,0,0.72,3,Medium,3,0.57,206,0
30026272,Sales,0,0.49,3,Medium,3,0.53,158,0
30026273,Sales,0,0.89,4,Medium,3,0.83,136,0
30026274,Sales,0,0.66,4,Medium,2,0.51,182,0
30026275,Sales,0,0.61,4,Medium,3,0.78,268,0
30026276,Sales,0,0.69,3,Medium,3,0.52,144,0
30026277,Sales,0,0.5,5,HIgh,4,0.42,286,0
30026278,Sales,0,0.38,2,Low,3,0.61,268,0
30026279,Sales,0,1,3,Medium,3,0.85,255,0
30026280,Sales,0,0.85,6,Medium,5,0.17,245,0
30026281,Sales,0,0.52,3,Medium,2,0.79,134,0
30026282,Accounting,0,0.98,3,Medium,3,0.56,251,0
30026283,Accounting,0,0.73,5,Low,2,0.5,165,0
30026284,Accounting,0,0.53,3,Low,2,0.51,223,0
30026285,Human Resource,0,0.67,4,Low,4,0.77,225,0
30026286,Human Resource,0,0.9,3,Low,3,0.84,196,0
30026287,Human Resource,0,0.49,3,Low,3,0.21,253,0
30026288,Human Resource,0,0.57,5,Low,3,0.65,222,0
30026289,Technical,0,0.87,4,Low,3,0.95,135,0
30026290,Technical,0,0.75,4,Low,2,0.8,217,0
30026291,Technical,0,0.85,5,Low,2,0.77,192,0
30026292,Technical,0,0.7,3,Low,3,0.57,172,0
30026293,Technical,0,0.55,4,Low,3,0.92,183,0
30026294,Technical,0,0.71,5,Low,2,1,186,0
30026295,Technical,0,0.67,4,Low,3,0.85,163,0
30026296,Technical,0,0.8,4,Low,3,0.57,262,0
30026297,Technical,0,0.68,3,Low,3,0.66,202,0
30026298,Technical,0,0.8,4,Low,3,0.85,248,0
30026299,Technical,0,0.5,5,Low,2,0.99,214,0
30026300,Support,0,0.82,4,Low,4,0.91,260,0
30026301,Support,0,0.97,4,Low,3,0.96,260,0
30026302,Support,0,0.52,4,Low,2,0.49,251,0
30026303,Support,0,0.85,5,Low,5,0.39,179,0
30026304,Support,0,0.74,4,Medium,2,0.87,178,0
30026305,Support,0,0.85,6,Medium,4,0.19,210,0
30026306,Support,0,0.83,3,Medium,4,0.9,273,0
30026307,Support,0,0.5,5,Medium,2,0.5,166,0
30026308,Support,0,0.9,5,Medium,2,0.7,246,0
30026309,Support,0,0.55,5,Medium,3,0.52,192,0
30026310,Support,0,0.69,3,Medium,3,0.71,274,0
30026311,Technical,0,0.41,3,Medium,3,0.4,232,0
30026312,Technical,0,0.53,3,Medium,4,0.96,158,0
30026313,Technical,0,0.92,5,Medium,3,0.86,137,0
30026314,Management,0,0.85,3,Medium,2,0.68,209,0
30026315,IT,0,0.64,3,Medium,2,0.56,206,0
30026316,IT,0,0.56,3,HIgh,2,0.65,230,0
30026317,IT,0,0.61,5,Low,3,0.98,239,0
30026318,IT,0,0.51,5,Medium,6,0.18,159,0
30026319,IT,0,0.65,4,Medium,2,0.66,244,0
30026320,Product Management,0,0.51,5,Medium,5,0.14,259,0
30026321,Product Management,0,0.8,5,Medium,3,0.94,245,0
30026322,Product Management,0,1,3,Low,2,0.56,141,0
30026323,Product Management,0,0.8,5,Low,4,0.56,202,0
30026324,IT,0,0.89,5,Low,3,0.59,143,0
30026325,Research and Development,0,0.62,4,Low,5,0.63,286,0
30026326,Research and Development,0,0.88,5,Low,3,0.97,173,0
30026327,Research and Development,0,0.7,5,Low,3,0.76,195,0
30026328,Research and Development,0,0.58,4,Low,4,0.85,167,0
30026329,Research and Development,0,0.73,5,Low,4,0.23,197,0
30026330,Research and Development,0,0.62,3,Low,5,0.68,255,0
30026331,Marketing,0,0.73,3,Low,3,0.71,274,0
30026332,Sales,0,0.59,3,Low,2,0.5,192,0
30026333,Accounting,0,0.7,3,Low,3,0.61,225,0
30026334,Support,0,0.65,3,Low,2,0.99,209,0
30026335,Technical,0,0.86,5,Low,3,0.97,222,0
30026336,Management,0,0.71,5,Low,2,0.82,208,0
30026337,Marketing,0,0.68,5,Low,5,0.72,162,0
30026338,Marketing,0,0.74,3,Low,2,0.53,135,0
30026339,Marketing,0,0.87,4,Low,3,0.55,200,0
30026340,Sales,0,0.53,4,Low,4,0.52,159,0
30026341,Sales,0,0.81,5,Low,2,0.8,156,0
30026342,Sales,0,0.95,4,Low,3,0.51,169,0
30026343,Sales,0,0.65,4,Medium,3,0.66,154,0
30026344,Sales,0,0.43,2,Medium,3,0.56,169,0
30026345,Sales,0,0.84,3,Medium,3,0.5,233,0
30026346,Sales,0,0.78,3,Medium,2,0.94,218,0
30026347,Sales,0,0.8,4,Medium,6,0.42,279,0
30026348,Sales,0,0.61,3,Medium,3,0.6,195,0
30026349,Sales,0,0.71,4,Medium,3,0.55,223,0
30026350,Sales,0,0.72,3,Medium,4,0.76,275,0
30026351,Sales,0,0.74,3,Medium,3,0.84,234,0
30026352,Sales,0,0.62,4,Medium,6,0.33,113,0
30026353,Sales,0,0.95,3,Medium,5,0.61,133,0
30026354,Sales,0,0.93,5,Medium,4,0.91,158,0
30026355,Sales,0,0.74,4,HIgh,3,0.73,214,0
30026356,Sales,0,0.67,4,Low,4,0.87,272,0
30026357,Sales,0,0.42,2,Medium,4,0.38,127,0
30026358,Sales,0,0.51,4,Medium,3,0.8,141,0
30026359,Accounting,0,0.8,5,Medium,3,0.69,263,0
30026360,Accounting,0,0.92,5,Medium,5,0.99,174,0
30026361,Accounting,0,0.76,5,Low,2,0.92,246,0
30026362,Human Resource,0,0.88,3,Low,2,0.6,201,0
30026363,Human Resource,0,0.93,3,Low,3,0.89,181,0
30026364,Human Resource,0,0.93,3,Low,2,0.91,238,0
30026365,Human Resource,0,0.52,3,Low,2,0.35,167,0
30026366,Technical,0,0.68,5,Low,2,0.88,224,0
30026367,Technical,0,0.69,3,Low,3,0.66,182,0
30026368,Technical,0,0.55,4,Low,2,0.21,189,0
30026369,Technical,0,0.64,3,Medium,2,0.78,169,0
30026370,Technical,0,0.96,4,Medium,5,0.21,287,0
30026371,Technical,0,0.94,3,Medium,2,0.64,150,0
30026372,Technical,0,0.95,4,Medium,2,0.68,146,0
30026373,Technical,0,0.87,4,Medium,4,0.99,162,0
30026374,Technical,0,0.55,4,Medium,5,0.85,158,0
30026375,Technical,0,0.51,3,Medium,2,0.86,185,0
30026376,Technical,0,0.98,3,Medium,3,0.89,214,0
30026377,Support,0,0.85,4,Medium,3,0.49,200,0
30026378,Support,0,0.97,4,Medium,2,0.76,219,0
30026379,Support,0,0.87,3,Medium,3,0.79,218,0
30026380,Support,0,0.64,4,Medium,2,0.89,237,0
30026381,Support,0,0.51,3,Medium,3,0.34,105,0
30026382,Support,0,0.92,3,Medium,3,0.81,251,0
30026383,Support,0,0.7,3,Medium,2,0.96,227,0
30026384,Support,0,0.87,3,Medium,2,0.7,158,0
30026385,Support,0,0.61,4,Medium,2,0.92,252,0
30026386,Support,0,0.76,4,Medium,3,0.5,198,0
30026387,Support,0,0.72,2,Medium,3,0.75,192,0
30026388,Technical,0,0.38,2,Medium,4,0.42,139,0
30026389,Technical,0,0.4,6,Medium,3,0.29,205,0
30026390,Technical,0,0.48,3,Medium,3,0.91,224,0
30026391,Management,0,0.97,4,Medium,4,0.55,267,0
30026392,IT,0,0.81,4,Medium,3,0.57,200,0
30026393,IT,0,0.48,3,Medium,6,0.27,97,0
30026394,IT,0,0.43,6,HIgh,3,0.7,253,0
30026395,IT,0,0.68,4,HIgh,2,0.63,191,0
30026396,IT,0,0.63,5,HIgh,2,0.97,199,0
30026397,Product Management,0,0.52,3,HIgh,4,0.28,127,0
30026398,Product Management,0,0.6,3,HIgh,2,0.7,187,0
30026399,Product Management,0,0.51,4,HIgh,3,0.83,215,0
30026400,Product Management,0,0.76,4,HIgh,6,0.22,176,0
30026401,IT,0,0.47,3,HIgh,2,0.55,194,0
30026402,Research and Development,0,0.77,3,HIgh,3,0.33,216,0
30026403,Research and Development,0,0.78,4,HIgh,3,0.5,185,0
30026404,Research and Development,0,0.88,5,HIgh,3,0.93,140,0
30026405,Research and Development,0,0.66,3,HIgh,4,0.77,260,0
30026406,Research and Development,0,0.97,5,Low,4,0.93,137,0
30026407,Research and Development,0,1,4,Low,2,0.72,151,0
30026408,Marketing,0,0.53,3,Low,2,0.78,152,0
30026409,Sales,0,0.75,4,Low,2,0.55,166,0
30026410,Accounting,0,0.86,3,Low,2,0.39,261,0
30026411,Support,0,0.78,3,Low,3,0.67,235,0
30026412,Technical,0,0.89,3,Low,2,0.61,201,0
30026413,Management,0,0.69,6,Low,5,0.6,250,0
30026414,Marketing,0,0.64,4,Low,2,0.48,146,0
30026415,Marketing,0,0.84,4,Low,3,0.75,195,0
30026416,Marketing,0,0.58,4,Low,3,0.87,259,0
30026417,Sales,0,0.54,4,Low,4,0.51,166,0
30026418,Sales,0,0.9,4,Low,4,0.63,188,0
30026419,Sales,0,0.57,3,Low,2,0.6,203,0
30026420,Sales,0,0.99,3,Low,3,0.7,167,0
30026421,Sales,0,0.99,2,Medium,3,0.5,258,0
30026422,Sales,0,0.51,2,Medium,3,0.59,126,0
30026423,Sales,0,0.39,6,Medium,4,0.52,246,0
30026424,Sales,0,0.49,3,Medium,3,0.55,205,0
30026425,Sales,0,0.62,5,Medium,3,0.81,201,0
30026426,Sales,0,0.98,4,Medium,3,0.94,197,0
30026427,Sales,0,0.61,3,Medium,3,0.98,272,0
30026428,Sales,0,0.84,4,Medium,2,0.83,206,0
30026429,Sales,0,0.62,3,Medium,3,0.93,184,0
30026430,Sales,0,0.54,3,Medium,2,0.99,199,0
30026431,Sales,0,0.57,4,Medium,3,0.55,220,0
30026432,Sales,0,0.83,3,Medium,3,0.96,233,0
30026433,Sales,0,0.77,3,HIgh,3,0.28,221,0
